Timestamp,Module_Temperature_degF,Ambient_Temperature_degF,Solar_Irradiation_Wpm2,Wind_Speed_mps
2022-01-01 09:20:00,58.5,54.93,0.47,0.0
2022-01-01 09:25:00,58.4,55.17,1.87,0.0
2022-01-01 09:30:00,58.9,55.5,8.87,0.0
2022-01-01 09:35:00,58.37,54.87,0.47,0.0
2022-01-01 09:50:00,58.67,55.03,0.47,0.0
2022-01-01 09:55:00,58.47,55.13,10.27,0.0
2022-01-01 10:00:00,58.63,55.33,17.27,0.0
2022-01-01 10:05:00,58.9,55.63,35.93,0.03
2022-01-01 10:10:00,59.17,55.3,40.6,0.07
2022-01-01 10:15:00,58.7,54.97,35.47,0.0
2022-01-01 10:20:00,59.1,55.67,36.4,0.0
2022-01-01 10:25:00,59.37,55.6,40.6,0.0
2022-01-01 10:30:00,59.73,55.63,28.93,0.0
2022-01-01 10:35:00,59.57,56.03,20.53,0.0
2022-01-01 10:40:00,59.5,55.33,3.27,0.0
2022-01-01 10:45:00,59.67,55.9,0.47,0.0
2022-01-01 10:50:00,59.6,55.83,7.0,0.0
2022-01-01 10:55:00,59.47,56.23,42.93,0.0
2022-01-01 11:00:00,60.23,55.9,56.93,0.0
2022-01-01 11:05:00,60.13,56.3,63.0,0.0
2022-01-01 11:10:00,60.73,56.77,58.33,0.0
2022-01-01 11:15:00,60.57,56.87,47.13,0.0
2022-01-01 11:20:00,60.33,56.73,45.73,0.0
2022-01-01 11:25:00,60.4,56.9,48.53,0.0
2022-01-01 11:30:00,60.57,56.23,65.33,0.0
2022-01-01 11:35:00,60.37,56.03,57.87,0.0
2022-01-01 11:40:00,60.93,56.87,61.13,0.0
2022-01-01 11:45:00,60.87,56.43,62.07,0.0
2022-01-01 11:50:00,61.33,57.7,68.0,0.0
2022-01-01 11:55:00,61.2,56.77,71.0,0.0
2022-01-01 12:00:00,61.63,57.03,67.73,0.0
2022-01-01 12:05:00,61.5,57.1,90.9,0.0
2022-01-01 12:10:00,61.77,57.07,89.53,0.0
2022-01-01 12:15:00,62.0,57.37,66.33,0.0
2022-01-01 12:20:00,62.37,58.07,54.6,0.0
2022-01-01 12:25:00,61.83,57.7,42.0,0.0
2022-01-01 12:30:00,61.77,57.5,43.4,0.0
2022-01-01 12:35:00,61.37,56.9,43.4,0.0
2022-01-01 12:40:00,61.4,57.47,42.0,0.0
2022-01-01 12:45:00,61.23,56.9,55.53,0.0
2022-01-01 12:50:00,60.57,56.4,61.6,0.13
2022-01-01 12:55:00,61.4,57.0,48.53,0.03
2022-01-01 13:00:00,61.47,57.3,52.27,0.07
2022-01-01 13:05:00,61.5,57.77,85.8,0.07
2022-01-01 13:10:00,61.9,58.17,90.57,0.0
2022-01-01 13:15:00,61.97,57.87,104.13,0.07
2022-01-01 13:20:00,62.23,57.83,169.83,0.03
2022-01-01 13:25:00,62.7,58.13,67.9,0.0
2022-01-01 13:30:00,63.13,58.8,63.47,0.0
2022-01-01 13:35:00,63.0,58.43,74.03,0.0
2022-01-01 13:40:00,62.3,57.37,78.97,0.0
2022-01-01 13:45:00,63.27,58.83,73.1,0.0
2022-01-01 13:50:00,63.17,58.23,61.6,0.0
2022-01-01 13:55:00,63.6,59.2,48.53,0.0
2022-01-01 14:00:00,63.03,58.2,44.33,0.0
2022-01-01 14:05:00,63.63,59.27,39.67,0.0
2022-01-01 14:10:00,63.23,59.13,38.73,0.0
2022-01-01 14:15:00,63.3,59.07,26.6,0.0
2022-01-01 14:20:00,63.23,59.47,25.67,0.0
2022-01-01 14:25:00,62.5,58.07,45.27,0.0
2022-01-01 14:30:00,63.1,58.53,42.93,0.0
2022-01-01 14:35:00,63.17,58.7,35.47,0.0
2022-01-01 14:40:00,63.13,58.93,14.47,0.0
2022-01-01 14:45:00,63.63,59.53,14.93,0.0
2022-01-01 14:50:00,63.27,58.7,1.87,0.0
2022-01-01 14:55:00,63.07,58.87,3.27,0.0
2022-01-01 15:25:00,62.63,58.83,2.33,0.0
2022-01-02 08:40:00,60.03,56.5,2.8,0.03
2022-01-02 08:45:00,59.67,56.17,1.87,0.0
2022-01-02 08:50:00,60.1,56.83,12.6,0.0
2022-01-02 08:55:00,59.8,56.57,40.6,0.07
2022-01-02 09:00:00,60.1,56.97,42.0,0.37
2022-01-02 09:05:00,59.77,56.23,29.87,0.17
2022-01-02 09:10:00,60.33,57.5,44.33,0.33
2022-01-02 09:15:00,60.33,57.07,49.47,0.2
2022-01-02 09:20:00,60.57,56.93,46.2,0.93
2022-01-02 09:25:00,60.33,56.83,43.87,0.77
2022-01-02 09:30:00,60.23,56.6,50.87,0.73
2022-01-02 09:35:00,60.43,56.8,49.93,0.47
2022-01-02 09:40:00,61.1,57.63,60.2,0.6
2022-01-02 09:45:00,60.77,56.93,74.57,0.7
2022-01-02 09:50:00,60.93,56.9,87.3,1.1
2022-01-02 09:55:00,60.8,57.23,92.47,1.33
2022-01-02 10:00:00,61.6,57.57,101.33,0.93
2022-01-02 10:05:00,61.7,57.87,103.2,1.4
2022-01-02 10:10:00,61.7,58.13,101.33,1.27
2022-01-02 10:15:00,62.43,58.07,89.2,0.83
2022-01-02 10:20:00,61.87,57.87,85.3,1.2
2022-01-02 10:25:00,62.13,58.83,98.53,1.87
2022-01-02 10:30:00,62.17,57.87,98.53,0.87
2022-01-02 10:35:00,62.27,58.13,106.47,0.63
2022-01-02 10:40:00,62.6,58.23,115.8,0.47
2022-01-02 10:45:00,62.9,58.13,72.23,1.13
2022-01-02 10:50:00,62.33,58.2,53.2,0.93
2022-01-02 10:55:00,62.23,58.0,56.0,0.17
2022-01-02 11:00:00,62.57,58.83,64.6,0.3
2022-01-02 11:05:00,63.23,59.1,130.27,0.63
2022-01-02 11:10:00,63.67,59.43,157.37,0.6
2022-01-02 11:15:00,64.17,59.93,201.43,0.73
2022-01-02 11:20:00,64.33,60.3,130.07,0.9
2022-01-02 11:25:00,64.13,59.73,92.0,0.47
2022-01-02 11:30:00,63.2,59.6,72.0,0.6
2022-01-02 11:35:00,63.2,59.57,84.5,0.7
2022-01-02 11:40:00,63.3,59.7,88.27,0.6
2022-01-02 11:45:00,62.97,59.77,112.53,0.77
2022-01-02 11:50:00,63.57,59.47,174.13,0.67
2022-01-02 11:55:00,64.13,59.8,239.8,0.43
2022-01-02 12:00:00,65.13,60.53,268.57,0.7
2022-01-02 12:05:00,65.8,61.2,188.67,0.8
2022-01-02 12:10:00,65.23,61.0,177.0,0.33
2022-01-02 12:15:00,65.87,61.4,221.73,0.17
2022-01-02 12:20:00,67.43,62.23,514.0,0.1
2022-01-02 12:25:00,69.6,63.0,423.77,0.57
2022-01-02 12:30:00,70.23,63.33,311.27,0.3
2022-01-02 12:35:00,69.87,63.6,203.33,0.13
2022-01-02 12:40:00,69.17,63.5,162.53,0.53
2022-01-02 12:45:00,68.07,63.0,259.2,1.0
2022-01-02 12:50:00,68.17,62.4,152.17,0.57
2022-01-02 12:55:00,68.07,63.03,134.0,0.33
2022-01-02 13:00:00,67.67,63.23,136.8,0.43
2022-01-02 13:05:00,67.1,62.7,171.37,0.33
2022-01-02 13:10:00,67.73,62.3,185.87,0.37
2022-01-02 13:15:00,68.17,63.23,205.63,0.2
2022-01-02 13:20:00,68.6,63.53,226.83,0.13
2022-01-02 13:25:00,68.67,63.7,170.93,0.1
2022-01-02 13:30:00,68.53,63.57,131.47,0.0
2022-01-02 13:35:00,68.43,63.43,111.6,0.07
2022-01-02 13:40:00,67.67,62.8,90.6,0.07
2022-01-02 13:45:00,67.57,63.27,128.87,0.0
2022-01-02 13:50:00,67.63,63.03,146.1,0.0
2022-01-02 13:55:00,67.97,63.47,139.23,0.0
2022-01-02 14:00:00,68.07,63.43,80.7,0.03
2022-01-02 14:05:00,67.47,63.53,51.33,0.2
2022-01-02 14:10:00,67.17,62.83,42.0,0.3
2022-01-02 14:15:00,66.67,62.3,54.6,0.37
2022-01-02 14:20:00,66.1,62.03,56.0,0.0
2022-01-02 14:25:00,66.03,61.97,54.6,0.0
2022-01-02 14:30:00,66.17,62.47,68.6,0.03
2022-01-02 14:35:00,66.3,62.67,76.5,0.7
2022-01-02 14:40:00,66.4,62.53,80.0,0.07
2022-01-02 14:45:00,66.1,62.27,83.97,0.1
2022-01-02 14:50:00,66.0,62.2,112.53,0.13
2022-01-02 14:55:00,66.1,62.3,79.77,0.17
2022-01-02 15:00:00,66.27,62.0,65.33,0.0
2022-01-02 15:05:00,65.83,61.87,56.93,0.0
2022-01-02 15:10:00,66.1,61.8,53.67,0.07
2022-01-02 15:15:00,65.8,61.63,51.8,0.0
2022-01-02 15:20:00,65.57,62.23,33.6,0.0
2022-01-02 15:25:00,65.73,61.63,1.4,0.0
2022-01-06 13:40:00,38.2,25.77,191.93,0.47
2022-01-06 13:45:00,38.3,26.53,256.77,0.7
2022-01-06 13:50:00,40.87,24.7,401.57,0.17
2022-01-06 14:40:00,39.47,25.97,154.5,0.13
2022-01-06 14:45:00,39.6,25.47,155.5,0.07
2022-01-07 11:40:00,26.6,21.43,583.8,2.3
2022-01-07 11:45:00,27.07,21.5,581.9,1.07
2022-01-07 11:55:00,27.83,22.07,567.37,1.0
2022-01-07 12:00:00,27.77,21.83,590.4,1.3
2022-01-07 12:05:00,26.97,22.47,585.2,1.47
2022-01-07 12:10:00,27.5,21.93,567.23,0.7
2022-01-07 12:15:00,27.27,22.0,582.83,1.07
2022-01-07 12:20:00,26.97,22.0,570.57,1.9
2022-01-07 12:30:00,27.57,22.5,582.4,1.67
2022-01-07 12:35:00,27.13,22.47,581.0,2.43
2022-01-07 12:45:00,27.17,22.43,569.77,1.07
2022-01-07 12:50:00,27.1,22.13,567.47,1.27
2022-01-07 12:55:00,27.3,22.17,566.53,1.37
2022-01-07 13:00:00,27.73,22.4,567.0,1.87
2022-01-07 13:05:00,27.97,22.6,564.2,1.4
2022-01-07 13:10:00,28.0,22.43,555.77,2.33
2022-01-07 13:20:00,27.97,22.1,537.9,2.9
2022-01-07 13:25:00,27.8,22.57,525.8,2.0
2022-01-08 09:50:00,23.63,15.8,421.27,0.93
2022-01-08 09:55:00,24.07,16.13,432.93,0.7
2022-01-08 10:00:00,24.7,15.6,443.5,0.1
2022-01-08 10:05:00,24.33,16.03,456.3,0.2
2022-01-08 10:10:00,24.47,17.03,470.8,0.27
2022-01-08 10:15:00,25.53,16.37,478.27,0.0
2022-01-08 10:20:00,25.13,16.8,489.0,0.27
2022-01-08 10:25:00,26.3,16.1,489.47,0.0
2022-01-08 10:30:00,26.13,15.73,509.53,0.0
2022-01-08 10:35:00,26.87,15.4,510.0,0.07
2022-01-08 10:40:00,25.0,16.53,506.33,0.0
2022-01-08 10:45:00,27.07,16.43,528.4,0.0
2022-01-08 10:50:00,24.83,17.8,542.07,0.1
2022-01-08 10:55:00,26.87,17.97,535.4,0.1
2022-01-08 11:00:00,27.2,17.3,554.4,0.07
2022-01-08 11:05:00,25.77,18.47,553.43,0.53
2022-01-08 11:10:00,25.57,18.03,566.07,0.37
2022-01-08 11:15:00,27.53,16.47,567.47,0.0
2022-01-08 11:20:00,27.87,17.13,563.27,0.0
2022-01-08 11:25:00,29.47,17.8,569.8,0.0
2022-01-08 11:30:00,29.37,18.93,583.33,0.0
2022-01-08 11:35:00,29.5,18.0,561.33,0.0
2022-01-08 11:40:00,28.93,19.17,578.67,0.1
2022-01-08 11:45:00,29.17,20.3,576.8,0.03
2022-01-08 11:50:00,30.47,19.07,582.43,0.0
2022-01-08 11:55:00,30.57,19.77,581.53,0.0
2022-01-08 12:00:00,31.43,19.57,588.47,0.0
2022-01-08 12:05:00,31.13,20.17,582.9,0.0
2022-01-08 12:10:00,30.93,18.93,586.13,0.0
2022-01-08 12:15:00,29.8,19.3,592.67,0.03
2022-01-08 12:20:00,28.87,20.2,587.07,0.1
2022-01-08 12:25:00,28.67,20.2,585.67,0.17
2022-01-08 12:30:00,30.0,19.57,587.07,0.0
2022-01-08 12:35:00,30.07,20.23,582.87,0.0
2022-01-08 12:40:00,31.4,20.1,580.53,0.0
2022-01-08 12:45:00,31.87,20.1,576.8,0.0
2022-01-08 12:50:00,32.37,20.17,567.47,0.0
2022-01-08 12:55:00,32.27,20.87,564.67,0.0
2022-01-08 13:00:00,32.3,21.03,560.0,0.0
2022-01-08 13:05:00,32.47,20.4,554.87,0.0
2022-01-08 13:10:00,32.4,21.27,552.53,0.0
2022-01-08 13:15:00,32.3,21.47,545.53,0.0
2022-01-08 13:20:00,31.5,20.93,537.5,0.13
2022-01-08 13:25:00,32.03,21.67,530.0,0.2
2022-01-08 13:30:00,29.23,23.4,520.73,0.17
2022-01-08 13:35:00,31.17,21.57,509.53,0.1
2022-01-08 13:40:00,33.13,21.07,500.67,0.03
2022-01-08 13:45:00,32.0,21.7,493.67,0.0
2022-01-08 13:50:00,31.83,21.93,483.87,0.07
2022-01-08 13:55:00,30.57,22.67,475.0,0.5
2022-01-08 14:00:00,30.3,23.33,465.2,0.3
2022-01-08 14:05:00,32.03,22.03,452.5,0.13
2022-01-08 14:10:00,33.27,21.87,442.5,0.03
2022-01-08 14:15:00,33.1,22.0,432.47,0.03
2022-01-08 14:20:00,32.23,21.8,422.67,0.13
2022-01-08 14:25:00,31.53,22.33,405.4,0.17
2022-01-08 14:30:00,31.8,21.8,395.13,0.1
2022-01-08 14:35:00,32.37,21.87,382.97,0.13
2022-01-08 14:40:00,32.37,21.6,369.5,0.03
2022-01-08 14:45:00,32.07,22.03,360.07,0.03
2022-01-08 14:50:00,31.3,22.07,341.87,0.07
2022-01-08 14:55:00,32.0,22.13,327.4,0.17
2022-01-08 15:00:00,31.47,21.97,314.8,0.1
2022-01-08 15:05:00,31.8,22.17,300.0,0.13
2022-01-08 15:10:00,30.63,22.9,284.87,0.6
2022-01-08 15:15:00,30.87,22.3,270.4,0.1
2022-01-08 15:20:00,32.7,21.33,253.6,0.0
2022-01-08 15:25:00,31.3,22.6,240.53,0.1
2022-01-08 15:30:00,31.43,22.7,224.97,0.2
2022-01-08 15:35:00,31.7,21.9,207.8,0.13
2022-01-08 15:40:00,30.4,22.77,189.6,1.43
2022-01-08 15:45:00,29.97,23.33,177.47,0.57
2022-01-08 15:50:00,29.9,22.0,159.23,0.67
2022-01-08 15:55:00,29.9,22.83,144.07,0.73
2022-01-08 16:00:00,29.63,21.7,126.53,1.13
2022-01-08 16:05:00,29.4,21.87,113.0,0.4
2022-01-08 16:10:00,29.4,22.1,97.13,0.7
2022-01-08 16:15:00,29.67,22.2,83.93,0.33
2022-01-08 16:20:00,29.07,21.43,69.53,0.77
2022-01-08 16:25:00,29.37,21.4,56.93,0.63
2022-01-09 07:50:00,28.8,19.6,54.13,1.17
2022-01-09 08:05:00,29.3,19.77,48.13,1.7
2022-01-09 08:15:00,30.0,20.0,46.67,2.07
2022-01-09 08:20:00,29.9,21.1,64.1,2.07
2022-01-09 08:25:00,30.1,21.07,56.47,2.27
2022-01-09 08:30:00,30.57,21.53,43.87,1.8
2022-01-09 08:40:00,31.13,21.33,44.33,1.6
2022-01-09 08:45:00,31.1,21.5,77.5,2.1
2022-01-09 08:50:00,31.77,21.4,78.03,2.03
2022-01-09 08:55:00,31.63,22.0,53.2,2.2
2022-01-09 09:00:00,31.4,22.27,43.4,2.03
2022-01-09 09:05:00,31.53,21.8,53.2,1.93
2022-01-09 09:10:00,31.5,22.43,51.33,1.27
2022-01-09 09:15:00,31.97,22.8,61.6,0.9
2022-01-09 09:20:00,32.1,22.83,52.73,0.93
2022-01-09 09:25:00,32.23,22.43,56.93,1.4
2022-01-09 09:30:00,32.6,22.67,76.57,1.5
2022-01-09 09:35:00,32.07,22.67,92.93,1.27
2022-01-09 09:40:00,33.17,22.6,89.2,1.77
2022-01-09 09:45:00,32.53,23.33,97.13,0.6
2022-01-09 09:50:00,32.87,22.8,79.97,0.93
2022-01-09 09:55:00,32.83,22.93,89.8,0.8
2022-01-09 10:00:00,33.5,23.7,162.17,0.77
2022-01-09 10:05:00,34.0,24.37,209.9,0.87
2022-01-09 10:10:00,34.13,24.33,169.53,1.23
2022-01-09 10:15:00,33.73,23.73,212.7,1.67
2022-01-09 10:20:00,34.33,24.43,126.3,1.7
2022-01-09 10:25:00,34.13,24.8,102.27,1.3
2022-01-09 10:30:00,35.1,24.7,104.6,2.3
2022-01-09 10:35:00,35.5,24.9,85.1,2.07
2022-01-09 10:40:00,34.6,24.4,59.9,1.33
2022-01-09 10:45:00,34.97,24.07,83.5,2.0
2022-01-09 10:50:00,34.33,24.8,69.17,1.33
2022-01-09 10:55:00,35.13,24.83,65.8,1.67
2022-01-09 11:00:00,35.3,24.83,77.53,1.27
2022-01-09 11:05:00,34.9,24.7,43.87,1.03
2022-01-09 11:10:00,34.87,25.2,22.4,0.7
2022-01-09 11:15:00,35.03,25.2,70.33,0.4
2022-01-09 11:20:00,35.77,25.57,76.5,0.53
2022-01-09 11:25:00,34.7,26.17,75.53,0.5
2022-01-09 11:30:00,35.37,24.87,73.57,0.4
2022-01-09 11:35:00,35.37,25.4,76.57,0.3
2022-01-09 12:45:00,35.07,26.6,56.5,1.27
2022-01-09 12:50:00,35.27,26.9,101.63,1.23
2022-01-09 12:55:00,35.1,26.27,88.33,1.47
2022-01-09 13:00:00,34.7,27.17,24.73,0.9
2022-01-09 13:05:00,34.67,26.63,51.4,1.07
2022-01-09 13:10:00,34.97,27.63,65.33,1.13
2022-01-09 13:15:00,34.73,27.37,64.87,1.57
2022-01-09 13:20:00,34.53,28.23,54.13,1.63
2022-01-09 13:25:00,34.13,27.87,48.07,1.37
2022-01-09 13:30:00,33.63,29.17,54.13,1.37
2022-01-09 13:35:00,33.57,28.73,61.13,0.77
2022-01-09 13:40:00,34.23,29.5,53.2,0.8
2022-01-09 13:45:00,33.2,29.63,25.2,1.47
2022-01-09 14:00:00,33.7,29.57,7.47,1.6
2022-01-09 14:05:00,33.93,30.43,15.4,1.3
2022-01-09 14:10:00,34.03,29.67,14.0,1.9
2022-01-09 14:15:00,33.1,29.37,7.47,2.13
2022-01-09 14:20:00,33.53,29.77,26.13,2.03
2022-01-09 14:25:00,33.53,30.13,21.0,2.0
2022-01-09 14:30:00,33.97,30.0,16.8,2.17
2022-01-09 14:45:00,34.03,30.03,33.6,1.73
2022-01-09 14:50:00,34.7,30.1,31.73,1.7
2022-01-09 14:55:00,34.77,30.4,20.07,1.57
2022-01-09 15:00:00,33.77,29.33,7.0,1.57
2022-01-09 15:05:00,34.3,29.33,17.27,1.5
2022-01-09 15:10:00,33.9,29.13,31.73,1.3
2022-01-09 15:15:00,34.93,29.77,15.4,1.5
2022-01-10 08:25:00,28.13,18.67,176.07,1.3
2022-01-10 08:30:00,27.73,19.1,192.4,1.13
2022-01-10 08:35:00,28.43,18.47,187.73,0.8
2022-01-10 08:40:00,28.9,19.57,221.5,0.07
2022-01-10 08:45:00,28.7,19.9,238.67,1.07
2022-01-10 08:50:00,28.67,20.17,255.93,1.03
2022-01-10 08:55:00,29.27,19.5,269.47,0.7
2022-01-10 09:00:00,28.7,19.47,286.73,1.13
2022-01-10 09:05:00,28.23,19.27,304.5,1.53
2022-01-10 09:10:00,28.97,19.6,319.0,0.93
2022-01-10 09:15:00,28.63,19.7,332.53,0.93
2022-01-10 09:20:00,28.43,20.37,348.87,0.9
2022-01-10 09:25:00,29.77,19.73,361.93,0.37
2022-01-10 09:30:00,30.93,20.3,377.0,0.3
2022-01-10 09:35:00,29.67,19.77,389.53,0.57
2022-01-10 09:40:00,29.87,21.07,398.87,0.2
2022-01-10 09:45:00,30.53,21.1,411.0,0.83
2022-01-10 09:50:00,30.17,21.37,427.8,0.63
2022-01-10 09:55:00,30.43,20.27,438.53,0.67
2022-01-10 10:00:00,30.73,21.33,447.5,0.83
2022-01-10 10:05:00,30.37,21.1,457.73,0.6
2022-01-10 10:10:00,30.33,21.37,478.73,0.87
2022-01-10 10:15:00,29.33,19.93,488.07,1.43
2022-01-10 10:20:00,29.9,20.5,491.33,0.87
2022-01-10 10:25:00,30.03,20.57,497.4,1.23
2022-01-10 10:30:00,29.7,21.17,509.53,0.3
2022-01-10 10:35:00,29.97,19.97,517.47,1.47
2022-01-10 10:40:00,31.47,20.0,523.53,0.47
2022-01-10 10:45:00,31.0,21.93,533.0,0.63
2022-01-10 10:50:00,31.63,22.13,539.0,0.4
2022-01-10 10:55:00,31.0,22.43,546.93,0.33
2022-01-10 11:00:00,31.47,22.47,552.53,0.43
2022-01-10 11:05:00,31.77,21.8,555.33,0.47
2022-01-10 11:10:00,31.5,22.3,566.07,0.6
2022-01-10 11:15:00,31.53,22.2,580.07,0.77
2022-01-10 11:20:00,31.63,22.87,610.6,0.3
2022-01-10 11:25:00,33.37,22.0,623.87,0.17
2022-01-10 11:30:00,32.77,23.57,625.33,0.87
2022-01-10 11:35:00,34.3,23.07,619.53,0.33
2022-01-10 11:40:00,33.67,24.43,500.8,0.53
2022-01-10 11:45:00,34.13,24.07,349.03,0.37
2022-01-10 11:50:00,33.0,23.5,434.57,0.3
2022-01-10 11:55:00,32.37,23.9,448.23,0.77
2022-01-10 12:00:00,32.7,23.93,382.6,0.57
2022-01-10 12:05:00,33.6,23.5,431.87,0.47
2022-01-10 12:10:00,34.03,23.3,365.9,0.33
2022-01-10 12:15:00,34.73,23.0,449.7,0.1
2022-01-10 12:20:00,34.17,23.43,394.53,0.23
2022-01-10 12:25:00,33.8,23.37,534.57,0.23
2022-01-10 12:30:00,34.57,24.37,598.0,0.4
2022-01-10 12:35:00,34.07,24.33,592.67,0.47
2022-01-10 12:40:00,34.37,24.33,585.67,0.63
2022-01-10 12:45:00,34.7,24.03,586.13,0.5
2022-01-10 12:50:00,34.97,24.47,587.07,0.97
2022-01-10 12:55:00,35.0,25.23,604.87,0.7
2022-01-10 13:00:00,35.07,26.07,588.77,0.3
2022-01-10 13:05:00,35.3,25.8,426.6,0.43
2022-01-10 13:10:00,35.17,25.17,346.2,0.57
2022-01-10 13:15:00,34.07,25.67,388.2,0.53
2022-01-10 13:20:00,33.93,25.47,373.6,0.5
2022-01-10 13:25:00,34.3,25.73,473.3,0.7
2022-01-10 13:30:00,34.7,25.37,379.8,0.8
2022-01-10 13:35:00,33.87,26.03,527.83,1.57
2022-01-10 13:40:00,34.47,26.13,510.93,0.93
2022-01-10 13:45:00,35.87,25.93,501.13,0.37
2022-01-10 13:50:00,37.5,26.47,492.73,0.53
2022-01-10 13:55:00,37.83,26.67,480.13,0.2
2022-01-10 14:00:00,38.77,26.47,468.93,0.07
2022-01-10 14:05:00,38.1,28.47,460.07,0.37
2022-01-10 14:10:00,37.03,29.1,447.5,1.03
2022-01-10 14:15:00,38.07,28.5,438.53,1.0
2022-01-10 14:20:00,37.5,28.7,425.93,1.0
2022-01-10 14:25:00,38.2,29.5,415.67,0.4
2022-01-10 14:30:00,37.03,29.93,403.07,1.27
2022-01-10 14:35:00,37.87,29.5,388.6,1.07
2022-01-10 14:40:00,39.47,28.93,378.0,0.4
2022-01-10 14:45:00,38.27,29.8,363.8,0.9
2022-01-10 14:50:00,39.33,29.17,347.0,0.13
2022-01-10 14:55:00,37.6,30.1,331.13,1.33
2022-01-10 15:00:00,37.47,30.2,320.4,1.03
2022-01-10 15:05:00,38.2,30.17,303.0,0.53
2022-01-10 15:10:00,37.87,29.37,287.67,0.77
2022-01-10 15:15:00,38.1,29.93,273.67,1.73
2022-01-10 15:20:00,37.5,30.73,262.0,0.97
2022-01-10 15:25:00,38.13,30.93,250.8,0.67
2022-01-10 15:30:00,38.27,31.3,233.53,0.9
2022-01-10 15:35:00,38.43,30.67,219.6,0.57
2022-01-10 15:40:00,38.4,30.6,211.07,0.67
2022-01-10 15:45:00,38.43,31.5,193.33,1.23
2022-01-10 15:50:00,38.6,31.17,172.33,1.5
2022-01-10 15:55:00,37.67,31.27,157.87,1.17
2022-01-10 16:00:00,37.53,30.7,140.2,1.77
2022-01-10 16:05:00,37.3,31.1,121.87,1.47
2022-01-10 16:10:00,37.23,30.37,71.47,2.3
2022-01-10 16:15:00,36.53,29.97,9.8,1.57
2022-01-10 16:20:00,36.07,28.93,1.87,0.93
2022-01-11 08:05:00,17.73,5.33,23.93,0.53
2022-01-11 08:10:00,18.2,4.8,109.27,0.2
2022-01-11 08:15:00,18.7,4.27,125.6,0.2
2022-01-11 08:20:00,18.47,5.43,140.73,0.6
2022-01-11 08:25:00,18.53,5.83,160.67,1.2
2022-01-11 08:30:00,18.47,6.2,180.27,0.53
2022-01-11 08:35:00,19.03,6.17,196.13,0.33
2022-01-11 08:40:00,18.2,6.43,214.5,0.63
2022-01-11 08:45:00,18.93,5.53,233.53,0.77
2022-01-11 08:50:00,19.07,6.4,247.53,0.87
2022-01-11 08:55:00,20.37,5.97,266.2,0.37
2022-01-11 09:00:00,19.7,6.57,280.67,0.63
2022-01-11 09:05:00,19.07,6.43,299.53,0.57
2022-01-11 09:10:00,20.27,6.97,318.07,0.1
2022-01-11 09:15:00,20.5,7.27,332.07,0.33
2022-01-11 09:20:00,18.53,6.67,347.0,0.93
2022-01-11 09:25:00,18.87,6.93,362.87,1.17
2022-01-11 09:30:00,19.93,6.53,376.0,0.57
2022-01-11 09:35:00,19.87,7.27,389.53,0.1
2022-01-11 09:40:00,21.43,7.0,402.6,0.37
2022-01-11 09:45:00,19.9,8.43,414.27,0.33
2022-01-11 09:50:00,20.7,7.1,428.27,0.7
2022-01-11 09:55:00,20.1,6.87,440.0,0.8
2022-01-11 10:00:00,22.0,7.33,453.5,0.43
2022-01-11 10:05:00,22.97,7.03,464.73,0.17
2022-01-11 10:10:00,23.5,7.63,473.13,0.2
2022-01-11 10:15:00,21.07,9.73,485.27,1.03
2022-01-11 10:20:00,22.23,8.37,494.13,0.33
2022-01-11 10:25:00,22.27,8.9,505.8,0.47
2022-01-11 10:30:00,22.33,8.87,510.93,0.47
2022-01-11 10:35:00,23.04,9.35,524.0,0.35
2022-01-11 10:40:00,23.6,7.93,529.0,0.8
2022-01-11 10:45:00,22.97,8.77,539.0,0.37
2022-01-11 10:50:00,23.83,9.93,544.13,0.93
2022-01-11 10:55:00,22.97,10.07,553.0,0.33
2022-01-11 11:00:00,22.77,9.87,554.87,1.17
2022-01-11 11:05:00,24.13,9.8,562.8,0.53
2022-01-11 11:10:00,24.33,9.43,567.47,0.2
2022-01-11 11:15:00,23.1,10.67,573.0,0.38
2022-01-11 11:20:00,21.67,11.67,581.0,0.33
2022-01-11 11:25:00,23.7,10.37,581.47,0.53
2022-01-11 11:30:00,25.04,9.71,584.5,0.11
2022-01-11 11:35:00,25.3,10.2,593.6,0.33
2022-01-11 11:40:00,25.47,12.03,595.0,0.3
2022-01-11 11:45:00,25.2,11.53,594.53,0.4
2022-01-11 11:50:00,26.47,9.97,595.53,0.03
2022-01-11 11:55:00,26.1,11.83,597.0,0.17
2022-01-11 12:00:00,27.03,10.93,597.0,0.23
2022-01-11 12:05:00,27.23,12.67,598.5,0.37
2022-01-11 12:10:00,26.67,13.23,598.0,0.17
2022-01-11 12:15:00,27.3,13.1,593.67,0.3
2022-01-11 12:20:00,26.17,14.67,595.07,0.63
2022-01-11 12:25:00,27.33,13.53,594.77,0.3
2022-01-11 12:30:00,27.53,14.77,583.8,0.57
2022-01-11 12:35:00,25.67,14.6,590.03,0.9
2022-01-11 12:40:00,25.23,14.3,585.2,0.53
2022-01-11 12:45:00,27.8,13.63,578.67,0.4
2022-01-11 12:50:00,27.63,14.47,559.97,0.53
2022-01-11 12:55:00,26.3,14.63,541.5,0.8
2022-01-11 13:00:00,26.8,14.53,547.07,0.63
2022-01-11 13:05:00,28.27,14.7,564.17,0.1
2022-01-11 13:10:00,28.03,15.33,555.13,0.17
2022-01-11 13:15:00,29.3,15.43,557.6,0.23
